X,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24
MGG_00152,0,22.47938956,16.86989851,10.84309979,15.02491275,11.71303386,13.77017819,6.126331524,0,20.95375351,34.38754056,31.10517763,24.30460022,4.567599365,9.946845531,10.35248758,0,31.7163483,43.74505629,25.74215775,21.99252072,17.08912604,13.13024426,23.04147645
MGG_00153,0,75.36725471,202.0688256,37.24657202,136.840295,74.79499915,51.27272361,534.8684919,0,57.58172513,663.9585843,409.1999496,364.2776596,432.9125517,643.9147063,413.0514183,1524.95893,76.2630329,1505.311323,968.0915594,423.5835627,1120.159346,809.6158604,659.3147523
MGG_00154,0,55.51383485,66.73441814,79.35286132,62.576897,47.12054216,43.06583177,21.0984571,0,70.10078897,51.92937017,48.11827602,57.06038433,38.28389155,46.73183506,56.82181713,0,27.0794042,40.21065236,51.71445399,63.92239832,55.20800973,52.54967234,38.01117019
MGG_00155,0,17.75231264,47.19473002,20.71791316,31.3262345,21.74846896,14.78325974,24.7284183,0,14.62196819,61.8953375,47.64697598,16.79023156,30.51154285,33.93435076,29.3482423,0,23.05451282,64.88664431,58.99749696,27.48281938,37.60182488,34.83681488,27.18362499
MGG_00156,0,5.532980839,7.272109412,4.632403117,5.114295453,6.555022661,7.039383483,1.436948623,0,4.774341163,0,0,0.728662649,0.466995896,0.587585768,11.60985823,0,0,5.055912531,3.018948452,0.932903717,1.841652963,3.681247459,3.965851259
MGG_00157,0,58.90036926,45.31173953,45.6605818,61.41849361,44.30497446,56.49975131,38.24195627,447.2375395,70.589451,42.75249814,54.94969198,41.55455033,23.67296308,44.55475208,40.32500567,0,72.1215289,53.39466561,43.36036457,44.13805146,40.84373126,31.27442893,32.9477293
MGG_00158,0,0,0,0,0,0,0.882205871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584577569,0,0,0
MGG_00160,0,0,0,0,0,0,0,0,0,1.987370938,0,0,0,0.388784144,0,0,0,0,0,0,0.388331221,0,0.170262101,0.275138051
MGG_00161,0,12.1918717,22.43363542,9.526959947,16.7429635,10.47185021,11.16807544,2.533042317,0,19.98841087,20.14237798,17.33097764,26.65298248,4.9393013,3.10737543,2.842468264,0,12.5399723,16.7109842,10.64355964,27.95676717,4.463871651,4.506441367,8.447425738
MGG_00162,0,205.0904941,338.7744805,178.8633981,323.8016046,199.7276182,188.6056975,250.3951371,0,269.3022754,309.1063256,329.0794769,355.964586,539.0589094,370.4965325,232.5819377,0,226.1047831,277.5457623,304.0844724,444.4639185,376.5671059,245.9605076,247.0003835
MGG_00163,0,55.91198663,31.31516882,11.52554664,18.45752816,28.69770289,55.77592749,4.125193593,0,76.75462786,33.74015607,17.36887085,12.55107291,5.094478746,7.759472418,9.628549087,0,54.45869107,15.96597081,31.20048121,21.96108384,9.516634615,7.045419341,14.04170954
MGG_00164,0,118.2658231,63.62434955,61.52142636,45.23714621,47.64502417,47.37554549,37.52256901,0,80.97176182,50.09517963,57.00541693,65.7129411,21.37182334,15.02707533,33.68493637,0,110.64602,36.74877834,42.26088926,68.31016238,18.09590263,15.08525515,14.41284713
MGG_00166,0,32.32404527,73.24853632,90.20936599,52.24980438,14.03045252,24.10749517,39.07900984,0,12.02242301,101.9393201,146.2575453,44.036856,48.91983122,55.92958838,45.47691519,0,47.76861615,76.38874192,94.26618643,44.16449085,41.73773341,36.2554852,43.2749998
MGG_00167,539.5153997,471.0967397,950.2786965,518.6239913,458.4764697,206.8397852,220.8685637,862.7797388,0,362.5848575,959.1473122,839.1405406,399.5760538,254.7540547,534.8582424,847.2091601,0,536.5823919,1009.495039,863.2700538,419.1060968,667.7983767,582.4748436,450.5984249
MGG_00168,309.714441,381.4217628,637.0571485,333.1193967,394.490714,201.9225942,253.0074773,416.4651967,433.3952575,329.3195932,404.9378164,469.3338972,233.8550681,107.8192692,277.6958701,383.9043503,0,414.1589476,486.3754323,491.861676,343.7031787,391.27254,309.2599021,250.5534422
MGG_00169,0,29.1751759,26.7526939,24.6158198,42.10866693,25.11944735,25.8965399,8.810430025,0,21.95485527,36.03046468,35.24097885,41.99622244,4.008639167,7.385518575,11.86401075,0,25.20066913,13.9497984,18.51021926,42.89967011,10.16263134,7.523668005,13.3738047
MGG_00170,0,183.7579729,262.3620505,178.0654361,222.4263513,142.5425835,127.0988662,112.6794428,0,195.0570392,243.0952229,205.3204511,228.0744343,89.85710124,124.0954307,124.9563211,0,166.6707271,199.897467,177.0525528,224.3810504,129.8518264,85.44137992,158.9770832
MGG_00171,0,101.2064491,59.51786179,72.21608788,50.87435662,43.8558763,54.86965657,32.8549095,0,80.6312084,61.07315435,64.45085916,59.82599814,23.29649874,20.45749383,26.81333019,0,118.2910016,48.60462966,65.88876177,70.77763347,16.74758547,15.94116747,32.28638216
MGG_00172,0,11.72406742,34.14534338,14.12879604,15.83312906,8.681071948,18.98406081,6.920025663,0,22.99216746,36.16061374,33.50678791,23.86172769,8.09621494,11.46021475,13.66701126,0,19.79350345,36.52222901,33.4387472,30.10080364,15.07728631,12.21267098,21.00852546
MGG_00174,0,22.27959105,24.62393753,18.08799513,25.67523162,12.29768687,13.91501722,5.260131534,0,15.72936978,22.7065136,9.966355382,23.47278084,5.641341201,6.882981622,7.555439862,0,31.24870198,7.403122006,24.31273083,17.41655932,6.741602775,7.187024145,14.27554004
MGG_00175,614.6727552,306.5704313,349.3158421,316.7620878,414.6110838,323.1916774,282.5194146,192.6246705,0,390.7916073,279.8212395,302.2945599,370.5847685,416.014458,399.8000165,281.9183928,0,246.5873602,220.7825497,241.5898321,463.4682722,338.5190458,369.8574672,446.2445438
MGG_00176,0,15.83354684,3.060346044,3.89893929,5.534398293,12.41357416,10.66466598,3.628295274,0,4.018403812,0,7.638355703,1.839873188,2.358329276,0.989102709,5.428683708,0,2.661049677,8.510786094,15.24568968,8.637133582,2.325086866,3.786912896,4.450566413
MGG_00177,0,143.2976081,88.28388985,105.6586727,61.81910676,75.96120879,113.9447756,63.43509618,0,107.1396937,72.06092936,122.4160318,33.77568528,19.241468,19.45453673,54.09988903,0,95.37484009,66.95903232,77.7429209,51.47960413,23.71280645,19.86248353,38.41929351
MGG_00178,0,281.7842041,199.7632473,289.5130744,145.9042313,138.6214928,155.9240018,52.63021716,0,253.9732143,108.1856653,158.2830381,174.1091927,71.26819241,41.50504776,66.37141085,0,228.8419173,88.18082923,94.77697197,146.4380576,48.98377668,26.39543682,41.50135713
MGG_00179,396.212582,473.4588526,232.7824846,226.4196656,394.2818563,414.936565,482.9219475,377.0074995,554.4354131,288.7795641,231.6604046,248.7191195,152.2546014,205.5520464,550.4171252,529.6286774,844.2442912,319.5517397,177.396635,207.1085443,209.3431104,310.5522576,276.2134817,363.2776146
MGG_00180,0,20.6241474,17.88291677,25.58111147,23.82937569,15.69532366,11.6618901,3.719594409,0,29.66053886,15.21137046,23.4916811,16.97553081,3.86827542,4.867159651,8.014012109,0,31.0993131,17.01364042,21.88104577,15.93804706,8.580935685,5.293913647,7.528218117
MGG_00181,0,15.62170702,7.699472894,5.449597483,5.672699648,2.313414923,1.9874854,3.042788921,0,11.79480662,23.04362629,10.67622779,0.514322873,0.329626709,3.110583489,3.642115626,0,15.6214098,10.70607145,23.44000574,0,7.799529005,1.732260028,1.399638103
MGG_00183,0,32.21209631,63.34515393,11.57763632,14.98396044,12.46778191,13.35023689,14.89343912,0,23.16285167,58.31528563,36.69079159,14.46188532,5.664109615,14.57738709,13.65468042,0,25.79707547,44.59800573,62.58056027,24.4815934,22.13401471,18.49107924,20.26076631
MGG_00184,0,89.83023089,14.0041435,41.63027445,74.4610245,67.4857063,105.1109479,32.35471839,0,57.99360382,26.1148808,16.13220725,50.7314367,14.38895302,24.89373699,60.38433462,0,86.17543275,2.246847529,11.62737933,61.35819697,23.18886635,17.69245705,23.30316574
MGG_00187,0,41.61420438,29.72521544,51.75633907,50.17202868,42.87052348,27.62297589,17.62086005,0,39.03085381,21.35138648,46.9879718,47.05959677,12.9803554,23.05722872,25.3098896,0,38.7702602,8.2665472,27.14832158,67.87681138,28.60592524,12.7066393,22.69494131
MGG_00190,0,20.89224634,26.40298548,23.54653532,46.68668887,46.40891779,20.44641843,4.173725282,0,19.06772005,16.59442317,6.58995394,35.45062849,9.155866601,16.00019089,11.24056862,0,22.95807565,14.68527797,6.57657202,71.12933538,22.73418269,14.55362603,8.159371757
MGG_00193,0,19.40831195,47.5390149,14.77210064,23.99721878,24.29982084,15.26438988,12.37202866,337.6104273,15.98595776,29.14979041,39.55107259,23.00369577,22.03995443,24.54587263,9.049883747,0,28.22973481,51.59236576,32.73184811,31.83145672,30.83209335,27.52142208,20.23449253
MGG_00194,0,11.85250812,51.3365673,16.53888358,8.18114384,28.32311254,23.30461627,41.97501982,0,8.135418761,60.39813214,55.96551593,2.483264426,96.62742652,533.5173203,209.7631966,0,3.078514964,152.6123431,113.1735246,6.35862595,111.180315,303.0857893,265.1617044
MGG_00195,0,140.1021321,291.940695,111.648664,34.79370804,95.41083052,94.02894205,124.7617685,0,53.37566172,213.3011043,221.3645793,44.0107669,18.71376812,98.02354268,102.2624391,0,33.96907115,388.3240796,344.5223027,49.30344941,111.5020748,160.8200751,130.3238913
MGG_00198,0,13.48796865,12.18766444,10.3515448,12.46732254,12.48393818,17.16018662,7.881541023,0,16.00307827,3.9792285,14.74877239,6.66108779,8.822712925,13.42857491,12.57858474,0,19.26816003,27.73125036,23.91808694,10.23379514,130.1946612,28.41742645,31.42007117
MGG_00199,135.5749988,51.35837753,20.52406266,20.47571988,10.2118575,12.03983215,13.37096831,3.86237884,0,79.56439549,13.45524772,11.38361398,8.226013673,2.510479552,6.422786303,7.628176203,0,66.28588906,19.02572504,20.55709125,9.695878989,5.115191106,4.544295475,5.685239676
MGG_00201,0,16.59202174,7.313401014,3.952841677,3.473420917,5.992947808,5.148620836,0.52549372,0,11.34888239,10.74509579,12.16907229,3.4641457,1.878590141,1.82648657,5.660984195,0,23.12432899,10.16924079,16.56049241,4.435131135,3.367472749,3.290799883,2.175474366
MGG_00202,0,4.184100995,3.437030725,6.81153319,18.87701743,4.647169001,5.323259251,0.905530301,0,4.513011655,6.171979769,0,16.53068139,4.120053415,3.517682353,4.064584512,0,3.984782273,0,1.902468367,7.642613947,4.061978189,5.670703372,4.165306059
MGG_00203,0,2.927210339,0,2.723068711,6.120048906,22.39697772,9.931117524,1.267023746,0,1.052439094,1.439312213,1.333681155,2.891229295,1.029429446,3.626709934,2.843596228,0,2.787766329,1.114507703,1.330972909,2.467752452,4.059675481,2.524608597,3.788279744
MGG_00204,0,23.84844276,20.26583668,9.180111238,205.2354792,146.7486515,143.8600427,64.07156872,0,53.22033143,12.13065812,11.24038966,150.5373166,44.7688193,58.62170272,78.60879258,0,30.54422238,19.7256681,16.82634647,195.5054183,50.63868118,46.65881976,74.17114527
MGG_00205,0,8.066232974,24.29536608,14.06943648,69.23293218,93.07352672,106.0441363,8.728539751,0,1.45005277,13.88161151,18.37548666,63.29405194,34.89141072,12.3137609,11.75373837,0,9.602475599,15.35571028,25.67344135,92.93536845,14.54291621,10.68369084,10.84049938
MGG_00207,0,11.79050721,36.98029309,17.94803788,19.10742567,15.87321311,20.45533143,23.66141992,0,34.68369463,18.97332229,41.02203237,19.76219501,18.99822364,14.79773539,19.99194419,0,9.187233411,39.17781219,32.16614562,18.07246783,19.62235472,20.20567299,21.76780957
MGG_00208,0,8.664368882,12.73630661,3.181627017,5.118360439,7.428498882,11.60349414,4.145085105,0,9.83733871,4.036053536,2.493231832,4.203864554,0.962226337,1.937115098,2.657960866,0,9.120214769,5.208752617,4.976337879,6.151074361,3.41518694,1.179898677,3.540973648
MGG_00210,0,67.04325523,32.74592819,51.8326196,74.17262856,64.40056162,49.56410717,59.99922325,0,85.99443383,74.83999247,56.96400863,87.69565055,35.55741856,60.8549633,61.25571476,0,80.24329609,22.7665096,37.0750007,77.90605383,49.75720162,27.46000213,41.12756287
MGG_00211,0,0.539696375,2.660002268,4.518524902,17.10367164,5.594645658,5.493067638,4.905684567,0,1.164243422,7.961077212,10.32753976,10.66124938,39.40211249,32.23919059,11.32445346,0,1.541960305,3.698717398,7.361834351,23.65922456,70.9569969,39.09929381,47.06503287
MGG_00212,0,64.11129393,175.0311411,73.67320867,153.1296706,44.67871274,53.97760387,143.2397551,0,34.57552974,139.0746464,167.5283536,111.126083,272.9440601,258.8202657,167.056917,0,43.0992095,204.6113068,272.6453094,183.6053243,325.583483,320.9582924,277.0682373
MGG_00213,0,43.44967636,45.42585935,38.58227474,52.15818472,50.45195604,40.20307817,25.64578186,0,27.69309615,46.61290638,35.09348966,49.41795936,22.92030863,23.07111862,34.53427708,0,31.03489262,45.11742026,43.10427926,59.10713102,22.18637106,26.64526664,24.77303232
MGG_00215,0,1.212453987,0,3.383694847,0,17.05744247,4.62766571,0,0,2.615529109,0,0,0,0,1.609486657,0,0,3.464088337,2.769782457,0,0,2.017826866,0.448155372,0
MGG_00216,0,12.49419047,24.63205353,205.7245203,146.834036,64.75916061,416.4711022,1333.619751,0,0,22.11626084,75.14154798,6.581660185,0,7.297648039,157.2994206,0,0,28.54227044,34.08589157,14.74632563,54.06299543,46.18186458,182.0932965
MGG_00220,0,14.32065629,14.11644768,25.97779003,421.2202498,163.2971822,153.9554576,67.87469086,0,9.267838729,12.6746655,13.70188443,170.2070222,24.17390522,65.01463703,70.9491336,0,8.183076468,3.271472814,29.3015585,178.0748566,61.37037669,46.84567845,76.12879182
MGG_00221,1050.706241,328.8720816,367.3562883,535.0319441,507.3198436,405.0963036,417.4328008,205.5429273,735.1467055,346.4366387,532.725433,361.2942248,1001.304986,316.1635186,273.7712662,222.1417373,0,294.1790418,184.3117114,257.8427268,779.9331625,201.4106498,184.3279852,326.3238742
MGG_00222,0,33.8498993,13.34688363,19.52332302,16.98515776,17.3777886,17.22633271,7.032819033,0,24.34055173,11.98370081,9.870415593,13.67071708,4.571210932,6.230911341,7.36579111,0,34.81637683,9.279381314,4.925186094,16.36109005,5.633470381,4.003784559,11.86164176
MGG_00223,462.8661854,282.9851581,322.5496877,353.3091683,620.8522138,415.0617969,527.1257809,209.2263662,0,214.6836662,357.5137408,360.8870701,481.4469928,567.6872576,650.8306721,283.3198938,0,237.9119084,250.5432955,334.2970061,684.3121034,801.6428352,648.1126255,994.7604114
MGG_00225,0,0,0,0,15.55003352,38.36634671,23.97166299,57.08888605,0,0,0,0,1.033900642,32.46844137,75.86910437,38.4375766,0,0,0,0,2.647397267,176.3859002,204.2901669,75.02870581
MGG_00226,0,0.917141621,0,1.279771196,13.92716915,38.0294004,23.33682969,1.786404238,0,0,0,0,7.548901555,1.548175877,7.548318327,9.087628676,0,0,0,0,10.82460606,16.40829672,9.831001027,11.23016851
MGG_00227,0,2.732062983,0,1.270765398,0,0,0,0,0,3.92910595,0,0,0,0,0,0,0,2.60191524,0,0,0,0,0,0
MGG_00230,1711.944995,0,0,2795.166253,234.7516669,207.6513696,245.2945576,162.571275,0,0,0,677.6512718,2191.210276,73.96796507,87.08535667,116.755397,0,0,5.720080267,409.8637552,956.2415103,93.76114043,111.0622112,98.71011861
MGG_00232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_00233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_00234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_00238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_00239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_00241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072190405,0,0,0,0,0,0,0,0,0,0
MGG_00242,0,0,3.929627216,245.3145849,4.737617216,0,6.0861907,4.658900546,1144.197207,0,0,85.00271327,26.77480826,2.523504089,4.127675703,2.788273344,0,0,0,29.36426612,10.0822571,3.980693468,2.652312534,2.857367541
MGG_00243,0,0,0,0,0,1.961070168,1.347825084,0,0,0,0,1.448029517,0.348791126,0.22353832,0.421892151,0,0,0,0,0,0,0.881549523,0.195790413,0
MGG_00244,0,7.705330837,2.813131461,13.1412717,70.09210095,716.978998,491.2479843,23.34641249,0,29.55037901,0,4.680886503,16.3487339,1.083911784,24.77578305,19.96061976,0,24.46090233,0,2.33569062,24.54004528,22.08508695,24.36704398,36.81944915
MGG_00245,0,37.90462718,64.98107418,91.98569907,43.52341821,14.64335826,24.11224747,14.98009309,0,133.318357,21.87908914,63.07274951,147.5844659,3.129686305,7.875697176,17.29028484,0,127.1311133,41.41307443,60.69664659,75.71964293,5.485459631,6.700703783,16.24218104
MGG_00246,0,122.7223749,147.2917295,26.66100746,42.69613507,11.42672099,13.08912979,32.44429008,1406.138349,266.3243364,121.408093,82.36457674,110.8102943,1237.692929,300.4554674,55.68213534,0,209.9572967,144.373048,140.3368925,99.12311105,532.6158342,296.8867277,69.7911595
MGG_00249,0,29.51711219,21.79990993,15.4927015,14.66087301,19.04872981,26.87307903,8.791023792,0,28.04031559,18.3750079,14.06534222,13.90846868,7.99961913,8.124149787,11.36436343,0,26.30570694,12.37250842,13.29800245,12.55618538,6.760164457,6.205866067,6.793485736
MGG_00252,0,57.63873814,55.6453447,53.8954392,65.12525396,35.63877745,35.53170491,30.86418406,0,26.91883849,82.39349374,45.48310404,42.64877627,17.55353835,25.3992397,60.95658767,0,45.83847777,48.86811928,55.11733148,45.08508588,18.78948884,13.8371491,14.90692375
MGG_00253,0,14.19007782,22.38036996,15.04853761,23.23459302,10.50702645,6.499242424,3.685249124,0,4.8977775,13.39636852,27.92972169,14.57628066,4.79069659,8.288187523,5.955010383,0,12.97353859,12.96657161,18.58200405,30.62473957,10.86328674,9.231255812,18.30773164
MGG_00254,467.7601518,697.1549699,310.2240598,341.7701263,296.7694043,404.2528437,507.4568942,237.202075,654.5546627,763.0271279,379.4594069,289.8919638,236.0607469,166.0148322,264.8285351,303.0637449,0,744.7385107,207.8677806,293.0362391,271.6587591,307.9931428,175.7532195,261.5357892
MGG_00255,0,205.1455049,117.4870802,79.62816083,54.84538849,99.48363784,95.57679497,41.2713258,0,165.1748124,164.0917402,84.91051111,43.2835032,8.840270729,16.49279371,69.04826375,0,200.1884845,80.85746836,106.4152723,37.75574257,19.83564119,13.3498692,25.02463018
MGG_00256,0,229.3753598,216.9983497,196.6486598,198.1588876,156.3058515,147.7878892,58.95762296,0,184.4418441,234.8460504,157.9692556,112.2102036,28.1189764,85.94519801,90.73322294,0,208.9019718,122.5798112,123.8666586,138.6912385,88.81051224,55.1418108,109.8873664
MGG_00257,0,23.21360705,35.20398064,32.39205917,21.22122221,11.89972251,5.679560675,10.43431321,0,11.55619397,18.43824796,26.8479605,19.40084146,30.89633997,21.09654798,11.4487273,0,17.85628106,22.43584134,21.92190673,22.58074139,28.97493873,23.76102209,29.86436722
MGG_00258,0,3.379097597,103.6283919,36.93543954,46.85097593,24.18647218,22.9284619,8.04441096,538.8157255,2.429818155,88.05979808,50.80573743,34.48814057,8.080761789,8.074122895,24.2910593,0,3.218126957,79.76668964,35.33815382,38.93238408,7.966857425,7.910363172,5.045878091
MGG_00259,0,202.5920293,9.118864059,34.85282074,16.49075789,6.164754664,3.530814921,14.4148977,0,197.5639617,65.50007725,7.58662869,62.13206071,48.0183523,6.631230354,25.88121894,0,475.7452245,202.8756234,60.56978294,70.18889593,55.42419257,17.43860566,3.315320353
MGG_00260,0,0.976511789,6.417246669,1.362615796,5.157818902,6.507513065,2.484751406,0,0,0,2.880910864,5.33896189,0,1.236296523,0.777769406,1.138341937,0,2.789980599,2.230785871,5.328120302,4.116187569,2.437740003,0,0.583275185
MGG_00261,0,68.21962908,29.68554021,53.51393579,37.00665445,39.86442733,38.47042076,19.63240754,352.7998587,59.66136434,32.63707358,57.45949641,30.10902254,16.96242833,20.36353029,24.50234926,0,100.0886711,31.16877571,35.21050107,39.17020389,24.24115761,20.17263738,15.85864697
MGG_00264,0,32.46729778,47.41381195,15.10152542,41.91938613,26.711525,21.11236692,90.87772435,690.2785967,52.9184164,70.24249041,47.33628887,45.13303947,135.4932137,118.7619802,74.8546669,0,32.98202417,133.505465,116.1320728,52.30940057,161.500752,182.6785446,103.8596088
MGG_00265,0,2.996778409,4.923408627,9.408774887,5.441090339,3.32844158,1.90633883,1.945703742,0,4.848531108,8.841113413,12.28839674,3.946589654,10.11739068,8.354030196,2.620059413,0,0,11.98044843,14.30735046,6.947602882,14.96216777,15.78457295,8.054955665
