"","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","B13","B14","B15","B16","B17","B18","B19","B20","B21","B22","B23","B24","gene"
"4372",0,0,0,302.327587579617,24.9501562403412,26.1159893614516,70.5150045478898,65.4282754318983,0,0,0,123.966756496655,187.455932189026,12.7581747719993,13.3772087741265,23.494631127673,0,0,0,20.6191704723,55.2210179853572,12.5783387846064,21.4177860490562,22.5720325247983,"MGG_05538"
"4373",0,0.745559940862892,0,5.20173828884501,35.441628852259,7.17663677159529,13.2796325892051,1.93626430629268,0,0,0,0,27.4921014874218,0.314634591102469,3.56292910466729,1.73823226050704,0,0,1.7031894548734,0,42.1119187397779,3.72239498295205,1.10231545779412,7.57055111484644,"MGG_05539"
"4374",0,0,0,0,4.24424444280139,8.92479188262491,9.20088829394926,3.13029396183984,0,0,0,0,1.05822771598409,6.78212340820876,6.8267481116588,0.93671405149546,0,0,0,0,4.74195569225691,4.01191459273721,6.8312938509408,3.35974131175211,"MGG_05551"
"4375",0,61.9879836546004,49.0341158885502,36.8415178489309,40.9266428412991,29.7493062754164,29.2091691871405,11.9249293784375,0,163.437600437863,44.0260206445582,43.9330262675145,45.3526163993182,65.8834845368851,53.9435007037325,56.2028430897276,0,108.230928049579,31.46845278528,56.3706173136268,38.7098423857707,29.6117505654413,36.4901410671372,18.5128602892463,"MGG_05552"
"4376",0,0,4.44896120947452,0.944676920518218,0,0,0.861316635446792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_05553"
"4377",0,0,0,1.04351173215394,0,0,0,0,0,0,0,0,0,0,0.198542514652486,0.871759427486651,0,0,0,0,0,0,0.552833999362077,0.893361871216673,"MGG_05554"
"4378",0,0,0,2.46839321965624,3.11448153356649,0.436608523754312,0,0,0,0,0,1.61193117959945,1.94135300414348,0.497680998300212,0.313097260516726,1.37474580219478,0,0,1.34703089260731,6.43463161661544,0.497101213371229,0.490665813500235,0.217951821331236,1.05660929228792,"MGG_05555"
"4379",0,0,0,6.01941504442486,0.949370467468732,21.2942402813506,14.6353310874515,0,0,0,0,0,0.946835324827872,0,1.90879470227302,0,0,4.1082872210207,0,0,0,4.78614372466896,0,0.858881237590766,"MGG_05564"
"4380",0,5.42075988749078,1.7811537822764,3.02563190063683,87.3270136346238,99.5421232199646,45.517621983294,5.63121665092881,0,9.355014166477,6.39694317057683,5.92747179799799,46.4024454826358,20.1310647196038,53.2493125276958,39.1784369157228,0,15.4875907141653,0,5.91543515019541,74.0325735627865,48.7161057689519,32.0585218677691,47.2725506562854,"MGG_05565"
"4381",0,25.383170446236,72.5252563411646,26.1795923610758,33.5177203640442,40.0413912292274,30.8898763190038,11.4646313862716,0,30.9496451620745,29.3030529618075,9.05083440609927,18.1675090378777,1.86295310853849,9.37605440829261,20.5841651531498,0,53.6031909852207,27.7326333231137,30.1081842922872,13.9558711384068,12.8568537666713,4.89511182199957,5.93275684314268,"MGG_05567"
"4382",0,62.3989693715605,96.9739281461593,45.888750492992,75.1584953412746,62.4368156397627,42.9122362132064,62.412651214461,0,56.3899465034864,39.8032019502558,53.0179421932043,82.175954735061,53.733675274296,84.8471027843705,65.8590928798351,0,45.774434777422,90.5365516605303,57.5111750713442,100.94427725845,93.3224166067782,76.0499379863189,99.72565480915,"MGG_05568"
"4383",0,5.81442726345044,2.12278338318595,9.0148885321129,7.2512347580967,10.5240320465635,18.9046102098485,0.838912202069531,0,2.78733212422095,7.62389233361442,1.76609380423797,7.23187149047458,4.36222756261037,4.28801752612568,8.28423409704078,0,7.38325922012128,10.3310120218622,7.05002991100535,13.6160802664085,4.30073871213028,3.10435318822026,4.24475987364223,"MGG_05569"
"4384",0,16.4865869681616,19.3470152212781,21.3620045398411,18.6600402226613,18.3112109315925,13.4840604307877,4.58749977166183,0,22.8633320361744,13.89680757746,16.0961518652532,33.3432957062229,14.4120122424436,12.818543733368,19.2187882979241,0,6.72909113787873,5.38038201357517,22.4888525968636,34.7470891242964,13.7189033487278,7.83499219785564,11.9576999888714,"MGG_05570"
"4385",0,77.8544599567765,53.3713196209035,44.5491559893767,41.0478379112164,46.864305803706,54.1573926003756,69.0946434857131,0,90.6200404167277,51.2250888880314,64.3083432334962,28.7674021926063,116.76684543035,56.9533901758391,62.027966917934,0,94.415739801544,61.4172445248927,50.4253790866999,36.3585942144346,92.7492510289066,85.9172037368497,46.837395963378,"MGG_05571"
"4386",0,77.8544599567765,53.3713196209035,44.5491559893767,41.0478379112164,46.864305803706,54.1573926003756,69.0946434857131,0,90.6200404167277,51.2250888880314,64.3083432334962,28.7674021926063,116.76684543035,56.9533901758391,62.027966917934,0,94.415739801544,61.4172445248927,50.4253790866999,36.3585942144346,92.7492510289066,85.9172037368497,46.837395963378,"MGG_05571"
"4387",0,13.6649158982607,8.8439774531218,2.88907593071924,7.108287467777,5.82561356299329,6.3219306566711,12.9049505196765,0,6.25295574717872,2.44329186777842,9.05591514844019,1.63599367341428,14.6789912499662,9.34467194258617,9.17153165273595,0,4.73234836506931,22.7030737171,4.51876285639716,3.14183370458441,13.4383599275081,8.26513828349069,6.18342420124709,"MGG_05572"
"4388",0,860.46216579151,90.4738360179813,1.92108990779517,3.63588689668876,0,7.00627552058846,8.93868936471623,0,2102.70966793609,129.973277588965,63.9808518039224,73.430101255268,3.48599624229319,2.55859715411064,14.4440677369457,0,1124.97141562843,50.3213332333481,63.8509287936546,19.7309658543597,5.72809754282189,1.01775934485023,0.822333099820946,"MGG_05575"
"4389",0,0,1.88769008327237,0.801651069000507,0.379304555927928,0.425387276648477,0,0,0,3.71796240588257,1.6948910176248,3.14100608361202,1.51316673407071,0,0,0,0,3.28279025604925,1.31241093975993,0,0,0.478055243527098,0,0.3431511486636,"MGG_05577"
"4390",0,14.0053748772199,17.00697504444,24.64114182376,15.679424585312,9.91938235988622,13.9448827040539,0.790713185011549,0,9.19515879810481,5.3894008584206,13.3169945892615,5.21251839299742,0.513949916521021,2.1016595458905,2.83937097332948,0,20.8771802316356,9.73745214343917,11.6287083264614,5.13351178741462,1.01341081837344,1.35045927927378,1.0911492691532,"MGG_05578"
"4391",0,8.1257656476068,8.00989447099048,9.07089643178366,6.97439044673824,9.62674180597743,6.20284604086467,3.1654658041077,0,17.529058269638,7.19180458238677,15.5493295216484,3.21035374512028,0.685832704200886,1.29439746499149,6.63067249934989,0,4.64320631060502,29.7005621793654,11.0841101459379,4.11020236568015,4.05699228479044,3.30384998164699,3.8828471018644,"MGG_05579"
"4392",382.596719500277,120.872335901824,72.6292411192595,69.4958864824017,3.32517330321889,7.04396409853054,11.3911771322449,22.5261481732762,0,66.3942004509753,105.658750010875,78.0176158319108,6.63258791492988,4.25078922763016,4.15990397564097,16.3082896994544,0,108.71908012296,117.609224314945,70.2259351786056,13.6810308905286,12.5726135507491,9.51468328806502,16.3781654296154,"MGG_05580"
"4393",0,28.4260888435355,11.6753086075227,4.9581886926621,0,5.26201602328174,13.5620029766304,4.61401711138242,0,22.9954900248228,5.24142597935992,0,0,0,1.41504578362147,0,0,10.1519814276668,12.1758355971947,4.84689556381618,4.49330648791479,0,1.31338019501626,1.06118996841056,"MGG_05581"
"4394",0,6.14714171241454,5.04957097275358,10.7220830478818,1.01463968710721,25.0340412307629,37.1485864868201,0,0,9.94554943573586,4.53383347214633,8.40219127366216,0,1.29708110181993,4.08004867610858,17.9146562348507,0,4.39073196746587,0,4.19256466270099,0,3.83639332930496,1.7041108030336,10.0972225494264,"MGG_05582"
"4395",311.205106531695,15.020783155104,33.6513430246444,25.4058983733593,21.6376327202426,21.5701745315718,12.161114849833,13.5943532663389,0,19.6382563213345,45.6572641400889,37.3292466804687,16.4846098297041,5.76267057454243,14.8640055434685,23.3467567370138,0,6.5023798111305,27.0353738201563,47.1876955742726,23.407559356764,13.2566966827766,11.9453898077636,22.5659041190776,"MGG_05584"
"4396",0,37.6488087983151,10.6643526351712,84.5387751751327,31.9999000228109,22.75020866384,25.8764862614061,8.42898585289503,0,11.2023084105437,8.93680656248484,70.9794405378007,33.054251149746,6.0265647814231,9.421020526319,20.1784230733975,0,22.2550300357299,10.874394059116,42.501183486726,29.5504887082717,10.8029379213093,8.63752043776271,13.6994731719203,"MGG_05587"
"4397",0,0,0,0,0.578307031694048,0.389140255925224,1.56013922339693,8.64421444577602,0,0,0,0,0.230705101945805,0.147857634861206,1.62783361258251,6.33062802257476,0,0,0,0,0.147685384707753,1.02041429866571,1.35979203433858,0.104637141370776,"MGG_05589"
"4398",0,0.912715918695552,1.49950140245095,7.64157366441463,69.2998153035361,15.5438468868879,25.5466386186861,126.815249812621,0,5.90678511402279,5.38539981843662,12.4754139178354,8.41397092664412,38.9028036477543,45.7983192151164,80.861996962058,0,15.6462609085644,8.34019127271341,12.4500806613244,26.1614736569312,31.8987418620754,67.472835556886,22.8971234163953,"MGG_05590"
"4399",0,0,0,0,3.25988654492275,6.09323140580817,4.18782064249364,2.1371484880031,0,0,0,0,1.08372717901985,0,0,0,0,0,0,0,0,0,0,0,"MGG_05591"
"4400",0,2.24621499844624,3.6903076536567,8.35826205925011,4.44908998000724,13.3056580564347,15.2414227524616,2.91677817394333,0,3.23038552520856,4.417864528279,8.18727529711294,1.4790697979193,0.315975907873307,0.993921723777973,15.7107825689312,0,0,1.71045031125837,4.08532488448331,3.78729365363829,4.36130788552736,4.15130524490524,6.70837507436149,"MGG_05592"
"4401",0,0,0,0,0,0,0,0,0,2.63371054239943,3.6018538011093,0,0,0,0.324134949442588,0,0,6.97633679041251,2.78903615798038,0,1.02925127098214,0,0,0,"MGG_05593"
"4402",0,1.96778500486327,2.51445824714744,0.915276518403567,0.866133825024826,2.10461924886371,0.834510586860061,0,0,0.943320830942995,6.4504121958333,2.39080669355494,0.431910476290858,0,0.232191992949448,1.01950737953979,0,0,0,4.17541563420337,0.55297316194861,0.181938150657654,0.404081048795685,0,"MGG_05595"
"4403",0,28.0463340628914,34.7158004376809,33.2384574484335,24.0976925687962,25.8874744545389,20.0406848152582,1.9955624006729,0,20.719894657783,65.7405853461217,40.960682459103,8.85438971733565,1.13494596409244,6.12007301416287,35.3814460638301,0,24.1490258210623,7.0213985277156,48.2144936210614,12.6318078641505,4.15609277341371,4.6863047083424,4.36016428270687,"MGG_05596"
"4404",0,30.1868566234643,21.0398790531399,30.6345229939479,120.790438941334,103.631177172801,79.1385927664088,16.6296866722741,0,29.5998495111186,21.5896832006968,35.0091303069257,45.7777971780619,11.195045224041,36.1861459964392,51.1847320995734,0,26.135309330154,4.179403885545,22.4601678358982,36.2451141401142,36.5370793267139,32.1211361682921,41.5253741210178,"MGG_05597"
"4405",0,42.163301892446,2.93206806619696,21.4791865085492,16.4964100825269,17.839867062057,17.5970536414852,8.1111590954587,0,23.0998063468371,4.60705270259834,5.48863882873957,13.5144377882345,1.88289762557783,3.37597930739523,7.54164443201843,0,45.2537789424898,4.58665118849141,3.65166219941295,13.729139934888,2.97017084709995,3.05096956207552,5.72977113047079,"MGG_05598"
"4406",0,6.00534875568314,1.09624335907812,5.12099488854055,14.3178463309565,19.7629041417149,12.3094652073731,2.59937571865126,0,9.35628350354165,4.92139318550483,0.912042472039312,5.27247241939428,1.68954933208566,2.92301994706286,5.05596810970005,0,15.2513891949968,0.762159948734393,0.9101904288089,3.93768912301388,3.05384543626266,1.84978106163756,3.18846548988919,"MGG_05599"
"4407",0,15.8692794296826,12.3116108335333,58.4351603900334,82.9465215706143,9.13919168762163,21.311487407283,60.6754003503269,421.740670075352,30.4297915088847,41.6156819243263,54.2271218809318,31.6386941905104,46.693059384267,38.7377873586788,57.0391349463872,0,20.1510825326508,17.1192219392134,44.4962043800464,30.4730707960125,18.7074038288087,33.4019566986388,17.3777942765317,"MGG_05600"
"4408",0,74.0930886149476,117.481258791464,94.973461615435,92.7183007699929,104.620825937316,44.9405686116513,23.4936568544532,1648.54201659447,72.4833315568696,83.8775078238704,80.0769455653857,77.7207819016908,31.6316904998833,24.9320423655689,35.1513927523349,0,73.8455271332733,88.5670451989354,86.9656019733353,79.1686806284599,22.2243762127454,25.4760783448144,20.5842595133877,"MGG_05601"
"4409",0,37.6875299684073,73.6308609117341,29.8477208292318,39.6777077311186,38.4645960011721,50.5400906287354,42.3251014558626,0,26.3676538478498,33.0552896063693,33.4138509640252,34.8768007803208,35.6777900417743,42.1864187885958,54.6196644111437,0,32.0119646343825,46.5378527106253,27.7883324785484,38.6416912548099,20.3421021603577,25.6016646465142,17.6437119188592,"MGG_05603"
"4410",309.828600347257,29.9086880220686,35.735998037917,21.4994956802348,19.4475723293678,17.783790975846,12.107324441356,30.0106693503333,0,29.3270901164345,62.8352888141179,55.7462008573236,34.3153642881314,55.2681811169862,43.552602160009,48.6000257605975,0,36.2522654151255,89.0291593635889,58.1055773378391,29.0345220312587,52.7922414156722,33.1651494287409,40.6013707043921,"MGG_05607"
"4411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_05608"
"4412",0,36.9752884957266,30.373359234608,34.1437407982082,41.2856484802579,28.1835533135523,34.5898056163506,12.7094642059663,0,25.8059369112415,30.4795527539249,26.7562039674337,47.6202472192842,14.6861018162716,9.3835705952077,24.7207994041283,0,54.3743896899798,16.14828498192,20.7681221681783,49.9662570795278,14.0266186888933,5.82859658416328,7.79488854284056,"MGG_05609"
"4413",0,51.5654271681573,4.4587823158972,15.1481968005394,14.334865336614,68.324896796784,141.567751454363,42.2900641202203,0,99.5286772082471,8.00676992873524,7.41915344252729,8.93536647602462,3.43597642866206,15.1313063484822,41.1285706053967,0,38.7702601983741,24.7996415989955,29.6163508181969,20.5918416532254,15.8085376336334,18.0568032109521,14.5896051286114,"MGG_05611"
"4414",0,0,0,2.16062126909457,2.04461397905734,0,1.96996348862894,4.02128443460534,0,0,4.56809417848496,4.23284195146708,0,0,0,0,0,4.42391130223262,0,0,0,0,1.14465880976228,0.924865816297361,"MGG_05612"
"4415",0,26.9463746297624,65.0218727998407,31.7256155937324,86.7308444869722,62.3512857553247,52.495479101779,16.4018827452567,0,23.6150032264048,29.811507762058,36.8315233913958,51.5668567491016,14.9253167880649,35.9938540741634,25.5222499784174,0,31.2764468915377,25.0077207836446,34.4594355838438,60.3416181778877,35.7362666291421,25.5227554061654,39.2320477636494,"MGG_05614"
"4416",0,8.32663963754087,2.05197601330996,2.90472957612781,21.4404051728716,4.93236043089869,6.35618425995818,1.62185904558583,0,6.28683562931717,4.91306031522799,3.41436827917189,8.7725751734814,0.878483644984711,1.54746173966868,4.85327632505267,0,8.32648121158445,0,1.13581162552008,12.2844432935203,1.73220152581779,2.30831128077697,5.96825025240857,"MGG_05615"
"4417",0,39.6389994553683,20.3509157592084,32.8414432902374,43.3458163560157,27.9748388381321,16.5476933044831,12.063853303816,0,32.0662551076622,29.2358027423038,33.8627356117367,45.2692224195412,14.3757099446037,16.607956323908,17.328030212047,0,44.2391130223262,18.3935880826807,16.8969860461501,49.0815449917517,20.099995276963,10.530861049813,18.8672626524662,"MGG_05616"
"4418",0,31.9838591635782,35.8852759485026,22.8592633508139,41.2036421160287,31.769087856298,48.6315986602775,12.1557100548603,0,15.1455067549277,39.124451282481,34.1205737001509,30.3065405843541,7.90100163545133,25.2673065220937,26.3718289751609,0,20.0591815772553,21.3849701351744,19.1538487128472,46.035483560616,27.9128448663474,23.6441769625644,29.3551001667682,"MGG_05617"
"4419",0,28.002895835917,21.0629744198283,42.3704708807623,23.1663067967397,21.2343429260038,21.8912462976235,3.06672597249402,0,20.3787328357559,49.7676561157665,45.1929058627273,23.3266029874924,11.1056340221684,9.226015667161,16.9117501229106,0,26.9902294377705,30.0586764633269,24.8516456405986,27.3050984819937,13.1950593836321,6.73413709211961,12.0912753810116,"MGG_05618"
"4420",0,75.9038367967709,80.7931355640573,86.5225484211678,93.876228441919,91.8244674393199,100.649717163375,36.0936503773881,0,66.8802164953832,94.6191333317495,99.3650446276568,85.1781291565804,23.9114081378978,37.1816609787982,48.603241263247,0,67.1972892412168,61.05563937144,46.6650675500632,75.7063534868147,25.7983551419928,26.0803044638186,51.7233218342161,"MGG_05621"
"4421",333.293018533746,293.463862876571,68.8759878916429,124.481598589206,280.655291723231,443.252867585276,550.119724759956,83.5572519869382,466.38966250601,347.029480707675,71.9085403988315,55.9701877071865,173.97817520955,22.2180426640051,82.9599112255543,141.498791513967,0,307.803890502762,22.272477486806,43.8872748197091,241.236990300944,104.250921028959,60.3623705013224,112.393566551182,"MGG_05622"
"4422",0,8.26969737096127,32.8335332309089,19.2324359603261,15.9248381384539,7.65410963027809,9.64442887314188,29.5307440458321,0,0,38.6290744263588,39.5618871629833,13.1596310981542,9.01558613372594,15.1858313953817,28.9205212759921,0,7.87575240801053,59.823574899819,50.7619936739582,13.9433546620495,18.3504613658832,12.7362541332855,25.9325324343198,"MGG_05623"
"4423",0,42.819523144328,44.1166767395236,29.3686336140327,48.8752057071713,41.9159647096598,49.8607759967262,32.0420881335908,694.353440873764,81.4118174983494,40.6813865269328,27.7758389211972,53.0456945116819,8.88201935130528,20.6170110197694,26.2268875220954,0,53.9121752793921,28.185070831444,61.3787506700027,58.1247478385514,25.3645839954047,16.9002724267795,42.0491826679989,"MGG_05624"
"4424",0,90.0939666372819,60.7029528219039,33.9010283275966,81.2045924963529,76.8289000682119,106.251509528727,53.2369055428587,484.246491906199,127.748514777669,92.5805435234491,49.8112615647324,75.9885048258318,41.6518427097383,68.801479527957,65.4928560582437,0,131.595424961513,107.532328213677,129.798626033394,69.1255153727459,55.17414860864,45.2745782170036,84.3482193582088,"MGG_05625"
"4425",0,90.0939666372819,60.7029528219039,33.9010283275966,81.2045924963529,76.8289000682119,106.251509528727,53.2369055428587,484.246491906199,127.748514777669,92.5805435234491,49.8112615647324,75.9885048258318,41.6518427097383,68.801479527957,65.4928560582437,0,131.595424961513,107.532328213677,129.798626033394,69.1255153727459,55.17414860864,45.2745782170036,84.3482193582088,"MGG_05625"
"4426",314.995313000603,98.8242006605149,70.39311980005,54.3236135684323,55.5133574358824,41.1072201721352,58.3222879865662,45.1684350761263,0,82.9882833435958,95.1450906652405,74.3083058116646,48.387596153303,47.7321956899819,43.850776102977,54.781186013259,0,102.672540666993,66.832873376045,65.9875270127194,54.1823556935065,46.5801550944279,34.1439476368234,32.6099680680541,"MGG_05626"
"4427",0,38.5258651100635,22.3391158241633,23.7170500598307,43.3910428403451,61.2479265972581,76.405533205975,11.7710593219415,0,12.2218733465264,40.1150242696818,34.0734024001046,16.4147211613016,33.4730606921271,24.6683127329698,39.6268893674116,0,6.47481211792202,46.5936123498178,37.0955030063867,19.1051802742675,23.5723092430412,30.9933516250658,28.426198379617,"MGG_05627"
"4428",0,5.39222957229346,2.21472411085683,8.46480240622246,4.00515665963371,1.99633502637662,1.71507786181072,1.75049333392359,0,1.45402769528302,3.97704690539152,0,2.66297435107839,1.42223805024115,1.25264652336667,0.785730536616258,0,0,3.07956075777,16.5495973527671,1.70469741756416,6.16963839508108,1.49483403774877,1.20780174036201,"MGG_05628"
"4429",228.3523479332,28.0554144983875,37.3127765441178,39.1482738830565,41.6771314019586,37.5903214746581,38.2433009772952,10.4088014379026,0,30.2608404455968,41.3846250106266,40.1734763424216,39.806438656272,19.1690333982624,27.6658557336784,32.3154896493911,0,31.4901722198041,26.7045855441506,29.1577439188116,51.2455847427275,24.4573114536873,19.1351751857436,35.510224273007,"MGG_05630"
"4430",317.673844573737,48.3222024256321,24.4272518712191,38.2526318866228,23.621241392972,34.0599200418542,43.153070191954,19.3070285174702,0,52.120793213229,37.0108854869088,36.8350033161304,31.5128695695263,2.9412269882538,9.3751685376947,20.0405829384573,0,71.6854198769938,25.47446177856,29.1546446688202,25.4609379977837,9.27925824170512,8.93058823459282,17.7618977025573,"MGG_05631"
"4431",848.198781778111,549.58300274463,55.0306422863155,242.355863039911,26.2106720382891,45.0112107258923,50.5073989092674,4.83284536994446,0,420.168519720291,84.1801573032214,118.698968548204,41.6617097266593,0.523544339786045,10.5397826547305,47.7242103531844,0,535.21737807253,22.6725280410595,40.6141480947826,81.5777702629292,17.5495961246376,5.96123523429178,6.66911314153476,"MGG_05632"
"4432",0,6.23021119501474,0,9.65953427737097,0.457044904102346,2.56286253386188,13.210734881515,0,0,4.47997722330444,2.04226732979564,0,0.455824438472878,0,0,0,0,15.8224575404176,3.16279212960162,5.66562792256891,0.583590106913858,0,0.255872492947988,0.41348167688069,"MGG_05633"
"4433",0,53.8558616830295,41.4749155872984,61.0593641056649,36.6687032712256,18.0694965015773,37.4711056461315,7.64897292523493,0,34.4906117780482,37.2388786213251,43.7074973852378,12.7443645877756,8.52291483742046,10.053508031479,8.82857802128165,0,38.4677407142801,32.6800205259864,29.8444028008832,39.7272674012489,16.8055559942175,4.97664117700892,12.5657675930887,"MGG_05636"
"4434",0,259.642013746391,278.06659135257,204.014796365085,201.62025885575,206.650497457967,155.315522079759,102.408474691825,0,264.127069568459,250.728693480148,173.261354910901,182.111876887807,111.547455036418,102.58681264123,120.480523477496,0,296.316533481001,141.497427857889,152.278271287324,164.242153533845,132.749247793954,107.284773071282,127.122725178911,"MGG_05637"
"4435",4136.63874380959,12.1006726622334,4730.49375183746,6517.67567949979,991.071284926371,475.772222388514,369.484490544419,201.127549044198,1736.56702092543,10.441521717308,5299.587235749,8689.98286453169,2091.18972446771,164.433116057487,338.933177424768,457.035324416663,0,5.18590389858174,5462.31633494725,5716.08323895021,1153.77142696177,272.373857106822,303.922123533158,294.171050652581,"MGG_05638"
"4436",0,1.73501036195725,0.570089864267974,3.38942506735185,1.60372064572406,0.513874553783653,0.441476435216307,0.450592695607767,0,0,0,1.89719249758107,0.228491166448724,0.146438735740325,0.460632083105682,0,0,0.991415629120152,1.58541315895356,1.8933399549313,0.292536277132095,0,0.256522465411023,0.829064022737911,"MGG_05639"
"4437",0,2.29799690183721,0.755076033308947,4.48924598640284,2.1241055131964,0.680619642637563,0.584729349522009,0.596803708612455,0,0,0,2.51280486688962,0.302633346814142,0.193956052608587,0.610100736614367,0,0,1.3131161024197,2.09985750361588,2.5077022281576,0.387460198085612,0,0.339760409327572,1.09808367572352,"MGG_05639"
"4438",0,116.039234236738,166.509150356032,143.473512707618,129.951462912655,95.709596103275,123.338072470861,36.2396039309774,0,155.263057698465,112.668741004353,104.399987151836,117.998079728549,72.5249648329421,53.4257269894266,65.0663738995771,4279.72345011031,58.7529247737369,70.4656483068232,116.209677628032,148.595846577636,74.5583410872489,62.4365567021471,43.8675900920015,"MGG_05640"
"4439",0,4.34682973181936,0,4.04368482654351,0,3.2186049688665,1.84343077191676,0,0,0,0,1.98048114877128,0,0.305735085873878,0.384683434400338,3.37813199478622,0,2.06987953681361,6.62005753939008,0,0.610757825503248,0.602851043693571,0.267784058618519,0,"MGG_05641"
"4440",0,27.5687876968918,24.0797026234062,23.3737149610366,23.5011633459972,20.671672370769,16.4273594575478,14.9539731415738,0,18.0674187875985,32.9452559997008,22.8955538538623,22.749042313385,2.20905098237853,5.37366615303543,14.6449645064916,0,33.8994917726573,28.6994433151021,27.6092819116273,28.2429119694536,5.51737899568885,3.3537235976061,9.79680457921798,"MGG_05642"
"4441",0,15.8033997872203,6.88186844668291,23.1146656383017,13.7024284831576,15.7901227299221,19.3792908158138,8.90075842332034,0,6.98257561953475,8.42589463617097,15.6150372129388,14.7942103022896,6.18709895246302,8.23971422277464,11.7636893968975,554.766691612564,26.6558298164259,11.3090513687846,10.3888856439857,21.6697481854834,9.03100179734171,7.53042613905716,9.66690319682653,"MGG_05643"
"4442",0,377.224037730958,532.826572241912,706.915260256976,338.656164976475,244.400708673491,197.530763654009,58.9894965961306,0,487.508690769466,537.783053571707,800.133836911887,501.705364178847,17.2297021944275,55.2657669130517,91.1653226544319,0,593.09793835554,421.678003254763,621.236896699567,358.735950472623,61.2483125850995,47.6109535241069,64.5727643266322,"MGG_05644"
"4443",0,0,0,0,0,0,0,0,0,0,0,0,2.53576884174732,0.406290086709452,0.255602109701399,0,0,2.75065432574213,0,2.62650879417447,0.811633539451066,0,0.355857124099943,0,"MGG_05645"
"4444",501.979691097108,109.029626072686,50.0584521634574,59.9335308021341,125.307546905805,61.1597413276326,70.991625415243,24.3114201097206,0,111.660990977506,59.5666386307669,35.1241199854495,130.049203065862,10.8445120486587,19.8824707059098,19.6852597623919,0,118.519608796332,24.3201621145121,39.0588287477668,140.195455818212,27.1873400066202,19.810902935635,49.1170303443964,"MGG_05646"
"4445",0,50.515465512905,82.9918815159073,50.3491626581428,50.6778413624518,37.8898848549433,43.4022692201235,26.4087233386808,0,66.5159478448361,61.9349716579221,55.5961428993654,71.7098920239167,21.0412302536423,24.5586707932256,25.2372958698003,0,52.4826019590371,46.4596273979047,57.2730284765984,81.301513549741,19.6528153475601,18.9143568319631,41.1451777506462,"MGG_05647"
"4446",0,54.4860288145835,36.724152529117,40.9388625464577,52.5767837864644,38.2751870057118,31.9939979312327,21.7697716437043,0,12.0552114372556,8.2433335857206,26.7342449616523,37.7174003543648,10.612481742163,31.8985623768489,60.2583891535886,0,47.8988941905368,9.57463435597582,19.0571121031863,35.3337282913299,55.8020847898904,18.5902996694575,50.9033533483482,"MGG_05648"
"4447",0,57.4300436799975,14.6769536924326,42.7399296579924,39.3216764553658,32.4442434321305,46.0044414697463,40.3255516260544,0,79.8397048128277,8.78528285260188,23.2586609651548,42.8582224973557,69.8359236827614,37.0451478412073,35.7053356099446,0,59.5559491780838,21.3800370394108,20.890287592697,40.8844247080302,50.974914825367,42.2981135885618,37.0983200306074,"MGG_05650"
"4448",442.86880544895,177.483332897954,158.563977858859,118.406143668916,151.394077654774,220.1480012438,210.146737377608,63.0841644048334,0,190.037895786453,97.4606984528821,138.118212717734,120.706538130651,57.6784220198113,71.0246618854729,83.8156730060453,1887.31745402652,131.398090491076,48.8316441337439,109.563333651196,142.526356058178,54.4398631906991,46.4485417335467,53.0058239015776,"MGG_05651"
"4449",0,42.7779078868543,32.6299278196752,23.1458423330805,19.7416136529291,25.0489898214628,19.4373461207165,11.0529996273734,0,52.2613639797233,37.989870386172,28.0421082806406,18.5391802151412,9.21058833175875,9.44502658200886,13.2300674484251,0,54.2508334698428,27.9210592971471,39.2983160288678,16.0077533462585,10.8969098648818,8.95467420021207,11.7328086690235,"MGG_05652"
"4450",0,18.5866332091904,26.7189897140977,27.5565976915639,17.8960070796862,21.5038292604978,22.1690694326652,11.5648340700414,0,16.7064347476928,18.2781317932198,34.9319448227844,16.0633967785365,4.73894197830272,4.42058817190977,14.4445732161316,0,16.5948924754616,29.1913261624711,16.902307931519,13.710599450368,3.86660115079555,3.72131282972167,7.86383545724837,"MGG_05654"
"4451",0,0,0,1.37242663012887,0,0,1.2513208079771,0,0,0,0,0,0,0,0.261123115270949,0,0,0,0,0,0,0,0.363543637980502,0,"MGG_05655"
"4452",129.516948034223,7.19850185120964,4.35710284243761,3.96502300692084,7.12905542867314,8.27571610934309,8.6763384220292,1.47591672160707,0,3.67786111645086,6.70644088329811,5.17854623954524,2.12053180991882,1.11920711405109,2.8667214118729,5.74152310762549,0,11.3658392994494,1.73100734119337,4.13442432069127,3.0343088702159,4.57135722855034,2.380678677068,6.11009965170503,"MGG_05656"
"4453",736.046403451933,219.61767238749,233.46527789964,166.74623023676,251.616426785255,161.818512015439,198.600609847504,160.763345763491,0,148.631678665988,292.198024124317,203.065218172571,204.158257780749,139.021652244097,171.490662393355,180.71527130077,0,190.700792982756,164.775377007687,214.4008549052,264.105695879853,178.270232932093,133.702563880745,152.398773712088,"MGG_05657"
